clean_text,vosk_text,intent,changed
are there any hiking trails nearby,are there any hiking trails nearby,concierge_general,False
can you suggest a romantic restaurant,can you suggest a romantic restaurant,concierge_general,False
wheres the nearest bank,where's the nearest bank,concierge_general,True
do you have golf course recommendations,do you have golf course recommendations,concierge_general,False
can you recommend a local wine bar,can you recommend a local wine bar,concierge_general,False
what museums are worth visiting,what museums are worth visiting,concierge_general,False
wheres the best pizza in town,where's the best pizza in town,concierge_general,True
can you book a restaurant for tonight,you book a restaurant for joe night,concierge_general,True
are there any beaches nearby,are there any beaches nearby,concierge_general,False
can you suggest an indian restaurant,can you suggest an indian restaurant,concierge_general,False
wheres a good place for lunch,where's a good place for lunch,concierge_general,True
do you have any casino recommendations,do you have any casino recommendations,concierge_general,False
what outdoor activities are available,what outdoor activities are available,concierge_general,False
wheres the nearest supermarket,where's the nearest supermarket,concierge_general,True
can you book me a restaurant,new book me a restaurant,concierge_general,True
are there any theaters in the area,are there any theatres in the area,concierge_general,True
do you have suggestions for entertainment,do you have suggestions for entertainment,concierge_general,False
can you recommend a sushi place,can you recommend a sushi place,concierge_general,False
wheres a good breakfast spot,where's a good breakfast spot,concierge_general,True
what time does the concierge close,what time does the confusion close,concierge_general,True
can you suggest a thai restaurant,can you suggest a thai restaurant,concierge_general,False
what restaurants would you recommend near here,what restaurants would you recommend near here,concierge_general,False
can you book me a table for dinner tonight,new book me a table for dinner tonight,concierge_general,True
can you help me find a pharmacy nearby,can you help me find a pharmacy nearby,concierge_general,False
what time does breakfast start tomorrow,what time does breakfast start tomorrow,concierge_general,False
can you recommend some local attractions,january recommend some local attractions,concierge_general,True
i need a reservation at a nice restaurant,i need a reservation at a nice restaurant,concierge_general,False
can you book a spa appointment for me,you baucus appointment for me,concierge_general,True
can you suggest a good bar around here,can you suggest a good ball around here,concierge_general,True
how late is room service open,how late as room service open,concierge_general,True
where can i get laundry done,where can i get laundry done,concierge_general,False
wheres a good place to get lunch,where's a good place to get lunch,concierge_general,True
can you recommend a pizza place nearby,can you recommend a pizza place nearby,concierge_general,False
is there a swimming pool here,is there a swimming pool here,concierge_general,False
when does the gift shop close,when does the gift shop close,concierge_general,False
can you suggest some things to do tonight,can you suggest some things to do tonight,concierge_general,False
where can i find the nearest atm,where can i find the nearest eighty m.,concierge_general,True
can you book a restaurant reservation please,you book a restaurant reservation peace,concierge_general,True
is there a concierge available right now,is there a concierge you available right now,concierge_general,True
can you recommend a steakhouse restaurant,can you recommend a steak house restaurant,concierge_general,True
can you help me arrange transportation,can you help me a range transportation,concierge_general,True
can you suggest a nice place for dinner,can you suggest a nice place for dinner,concierge_general,False
is there a late night diner nearby,is there a late night diner nearby,concierge_general,False
can you book a massage for me,jan you book a massage for me,concierge_general,True
where is the business center located,where is the business center located,concierge_general,False
what time does the pool close today,what time does the pool close today,concierge_general,False
where can i get my clothes ironed,where can i get my clothes island,concierge_general,True
can you help book a babysitter,can you help book a baby sitter,concierge_general,True
whats there to do in the area,what's there to do in the area,concierge_general,True
can you suggest a good wine bar,can you suggest a good wine bar,concierge_general,False
can you book theatre tickets for us,ya new books theatre tickets for us,concierge_general,True
what time is dinner service available,what time is dinner service available,concierge_general,False
is there a convenience store nearby,is there a convenience store nearby,concierge_general,False
can you help with restaurant reservations,can you help with restaurant reservations,concierge_general,False
what activities does the hotel offer,what activities does the hotel offer,concierge_general,False
where can i find a barber or salon,where can i find a barbell was salon,concierge_general,True
can you suggest local nightlife options,can you suggest local nightlife options,concierge_general,False
can you arrange a car rental,can you arrange your car rental,concierge_general,True
what are the best restaurants nearby,what were the best restaurants nearby,concierge_general,True
is there a yoga class available,is there a yoga class available,concierge_general,False
what are the best restaurants around here,what were the best restaurants around here,concierge_general,True
can you suggest a nice place for dinner tonight,can you suggest a nice place for dinner tonight,concierge_general,False
how late is the front desk open,how late as the front desk open,concierge_general,True
do you have recommendations for coffee shops,do you have recommendations for coffee shops,concierge_general,False
can you make a dinner reservation for four people,can you make dinner reservation for four people,concierge_general,True
where can i find a good bar nearby,where can i find a good bar nearby,concierge_general,False
what time does the a c work,what time does the easy work,concierge_general,True
can you recommend a nice italian restaurant,january recommend a nice italian restaurant,concierge_general,True
how do i get to the train station from here,how do i get to the train station from here,concierge_general,False
is there room service available twenty four hours,is there room service available twenty four hours,concierge_general,False
what are the nearby shopping areas,what were the nearby shopping areas,concierge_general,True
how far is the airport from the hotel,how far as the airport from the hotel,concierge_general,True
can you suggest activities for kids nearby,can you suggest activities for kids nearby,concierge_general,False
what time does the t v lounge close,what time does the t v launch close,concierge_general,True
can you book a table for three tomorrow evening,jan you book a table for three tomorrow evening,concierge_general,True
are there any museums near the hotel,are there any museums near the hotel,concierge_general,False
do you have a wi fi password for me,do you have a wife a password for me,concierge_general,True
what time does the mini bar close,what time does the mini bar close,concierge_general,False
is there a hair dryer in my room,they hear dryer in my room,concierge_general,True
can you suggest a romantic restaurant nearby,can you suggest a romantic restaurants nearby,concierge_general,True
how do i get a wake up call,how do i get a wake up call,concierge_general,False
what local attractions do you recommend,watch local attractions do you recommend,concierge_general,True
what restaurants have good reviews nearby,watch restaurants have good reviews nearby,concierge_general,True
how far is the beach from here,how far is the beach from here,concierge_general,False
what time does check out happen,what time does check out happen,concierge_general,False
can you suggest a nice wine bar,can you suggest a nice wine bar,concierge_general,False
is there a pharmacy near the hotel,is there a pharmacy near the hotel,concierge_general,False
do you recommend any local tours,do you recommend any local to us,concierge_general,True
is there a grocery store close by,is there a grocery store close by,concierge_general,False
can you suggest a restaurant with outdoor seating,can you suggest a restaurant with outdoor seating,concierge_general,False
what time does the pool open tomorrow,what time does the pool open tomorrow,concierge_general,False
can you recommend a place with live music,january recommend a place with live music,concierge_general,True
is there a dentist nearby if needed,is there a dentist nearby if needed,concierge_general,False
what are some good vegetarian restaurants around,what are some good vegetarian restaurants around,concierge_general,False
how do i order from room service,how do i order from room service,concierge_general,False
can you recommend a steakhouse nearby,january recommend a steak house nearby,concierge_general,True
is there a park or garden near the hotel,is there a park or garden near the hotel,concierge_general,False
can you book a taxi for tomorrow morning,new book a taxi for tomorrow morning,concierge_general,True
what local dishes should i try here,watch local dishes should i try here,concierge_general,True
is there a twenty four hour convenience store,is there a twenty four hour convenience store,concierge_general,False
what restaurants do you recommend nearby,what restaurants do you recommend nearby,concierge_general,False
where is the nearest pharmacy from here,where is the nearest pharmacy from here,concierge_general,False
what time does the gym open in the morning,what time does the gym open in the morning,concierge_general,False
can you suggest a good place to eat italian food,can you suggest a good place to eat italian food,concierge_general,False
is there a spa in the hotel,is there a spa in the hotel,concierge_general,False
where can i find a coffee shop nearby,where can i find a coffee shop nearby,concierge_general,False
can you book tickets for a show tonight,your new book tickets for a show tonight,concierge_general,True
are there any museums within walking distance,are there any museums within walking distance,concierge_general,False
what is the best seafood restaurant around here,which is the best seafood restaurant around here,concierge_general,True
can you recommend a good bar nearby,january recommend a good buy,concierge_general,True
can you help me find a dentist,can you help me find a dentist,concierge_general,False
are there any parks near the hotel,are there any parks near the hotel,concierge_general,False
what restaurants have vegetarian options nearby,what restaurants have vegetarian options nearby,concierge_general,False
where can i get a massage in the hotel,where can i get a massage in the hotel,concierge_general,False
what time does the fitness center open,what time does the fitness center open,concierge_general,False
can you recommend a good italian restaurant,can you recommend a good italian restaurant,concierge_general,False
what attractions should i visit while im here,what attractions should i visit while i'm here,concierge_general,True
can you book a taxi for me tonight,your new book a taxi for me tonight,concierge_general,True
what time is the hotel restaurant open,what time is the hotel restaurant open,concierge_general,False
can you recommend a good seafood place,january recommend a good seafood place,concierge_general,True
are there any theaters near the hotel,are there any theatres near the hotel,concierge_general,True
can you help me find a good steakhouse,can you help me find a good steak house,concierge_general,True
where can i buy souvenirs nearby,where can i buy souvenirs nearby,concierge_general,False
what time does the bar open tonight,what time does the bar open to night,concierge_general,True
can you make dinner reservations for us,can you make dinner reservations force,concierge_general,True
are there any shopping malls close by,are there any shopping malls close by,concierge_general,False
what is nearby that i should see,which is near by the time should see,concierge_general,True
can you recommend a good chinese restaurant,january recommend a good chinese restaurant,concierge_general,True
where is the nearest hospital from here,where is the nearest hospital from here,concierge_general,False
what time can i check out tomorrow,what time can i check out tomorrow,concierge_general,False
can you book a restaurant for tomorrow night,can you book a restaurant for tomorrow night,concierge_general,False
are there any good nightclubs around here,are there any good night clubs around here,concierge_general,True
can you help me find a good hotel nearby,can you help me find a good hotel nearby,concierge_general,False
where can i rent a car around here,where can i rent a car around here,concierge_general,False
can you recommend a place for brunch,can you recommend a place for brunch,concierge_general,False
what time is the pool open tomorrow,what time is the pool open tomorrow,concierge_general,False
are there any wine bars near the hotel,are there any wine bar near the hotel,concierge_general,True
can you book me a table somewhere nice,new book me a table somewhere nice,concierge_general,True
what is there to do in this area,which is there to do in this area,concierge_general,True
can you help me find a good bakery,can you help me find a good bakery,concierge_general,False
what time does the hotel lobby bar open,what time does the hotel lobby open,concierge_general,True
are there any good day trips from here,are there any good day trips from here,concierge_general,False
do you have any restaurant recommendations,do you have any restaurant recommendations,concierge_general,False
is there a gym i can use,is there a gym i can use,concierge_general,False
what time is check out tomorrow,what time is check out tomorrow,concierge_general,False
do you know any good bars around here,do you know any good bars around here,concierge_general,False
can you recommend a italian restaurant,can you recommend of italian restaurant,concierge_general,True
where can i get room service,where can i get room service,concierge_general,False
what time does the fitness center close,what time does the fitness center close,concierge_general,False
are there any museums in walking distance,are there any museums in walking distance,concierge_general,False
do you have restaurant suggestions for tonight,do you have restaurants suggestions for tonight,concierge_general,True
can you recommend a seafood place,can you recommend a seafood place,concierge_general,False
is there a wi fi password i need,is there a wife a password i need,concierge_general,True
what are the best local restaurants,what were the best local restaurants,concierge_general,True
can you make a restaurant reservation please,can you make a restaurant reservation peace,concierge_general,True
where is the nearest a t m machine,where is the nearest eighty m machine,concierge_general,True
can you recommend somewhere for lunch,can you recommend some way for lunch,concierge_general,True
what time does the a c need adjusting,what time does the air sea need adjusting,concierge_general,True
do you know any good sushi restaurants,do you know any good sushi restaurants,concierge_general,False
where is the nearest hospital or clinic,where is the nearest hospital or clinic,concierge_general,False
can you help with dinner reservations,can you help with dinner reservations,concierge_general,False
is there a mini bar in my room,is there a mini bar in my room,concierge_general,False
where can i get a hair dryer,where can i get a hair dryer,concierge_general,False
what time does the business center open,what time does the business centre open,concierge_general,True
where is the nearest police station,where is the nearest police station,concierge_general,False
what are some good cafes nearby,what are some good cafes nearby,concierge_general,False
do you have any nightlife recommendations,do you have any nightlife recommendations,concierge_general,False
where can i get fresh flowers,where can i get fresh flowers,concierge_general,False
what time is breakfast served tomorrow,what time is breakfast so tomorrow,concierge_general,True
is there a concierge service available,is there a concealed service available,concierge_general,True
where is the nearest pharmacy open now,where is the nearest pharmacy open now,concierge_general,False
can you book me on a city tour,your new book me on a city tour,concierge_general,True
what restaurants have good wine selections,what restaurants have good wine selections,concierge_general,False
where can i rent a bicycle,where can i rent a bicycle,concierge_general,False
do you know any good dessert places,do you know any good desert places,concierge_general,True
can you suggest a good restaurant nearby,can you suggest a good restaurants nearby,concierge_general,True
whats near the hotel that i can visit,what's near the hotel that i can visit,concierge_general,True
do you have any spa recommendations for me,do you have any recommendations for me,concierge_general,True
can i book a massage appointment tomorrow,you know i book a massage your appointment tomorrow,concierge_general,True
what attractions are close to here,what attractions or close to here,concierge_general,True
can you recommend a nice cafe for breakfast,can you recommend a nice cafe for breakfast,concierge_general,False
whats the best shopping area around here,what's the best shopping area around here,concierge_general,True
can you book me a restaurant reservation,your new book me a restaurant reservation,concierge_general,True
are there museums within walking distance,are they museums within walking distance,concierge_general,True
can you help me find a good bar,can you help me find a good bar,concierge_general,False
can you recommend activities for tonight,can you recommend activities for tonight,concierge_general,False
what entertainment options do you have,what entertainment options do you have,concierge_general,False
do you know any local attractions,do you know any local attractions,concierge_general,False
can you suggest a nice dinner spot,can you suggest a nice dinner spot,concierge_general,False
is there a business center here,is there a business center here,concierge_general,False
can you help me book a taxi,can you help me book a taxi,concierge_general,False
whats nearby that would be fun,watched nearby that would be fun,concierge_general,True
do you have any evening activity recommendations,do you have any evening activity recommendations,concierge_general,False
what spa services are available here,what sponsor wishes are available here,concierge_general,True
can you book a table for tomorrow night,can you book a table for tomorrow night,concierge_general,False
are there any shows or events tonight,are there any shows or you went to night,concierge_general,True
whats a good place to get dinner,what's a good place to get dinner,concierge_general,True
can you suggest outdoor activities,can you suggest outdoor activities,concierge_general,False
do you have restaurant suggestions,do you have restaurants suggestions,concierge_general,True
whats the wi fi password for the hotel,what's the password for the hotel,concierge_general,True
can you book an early breakfast for me,ya new book and early breakfast for me,concierge_general,True
what local restaurants do you suggest,what local restaurants do you suggest,concierge_general,False
can you help with transportation booking,can you help with transportation booking,concierge_general,False
are there any bars within walking distance,are there any boss within walking distance,concierge_general,True
can you recommend places for families,can you recommend places for families,concierge_general,False
can i get a recommendation for a good italian restaurant nearby,can i get a recommendation for a good italian restaurants nearby,concierge_general,True
book a car for tomorrow morning,booker car for tomorrow morning,concierge_taxi,True
please book a taxi for six am,please book a taxi for six him,concierge_taxi,True
can you call a cab for checkout time,can you call a cab for checkout time,concierge_taxi,False
arrange a car for eight thirty in the morning,the ranger car for eight thirty in the morning,concierge_taxi,True
can you get a taxi for the airport,can you get a taxi for the airport,concierge_taxi,False
i need a ride right away please,i need a ride right away please,concierge_taxi,False
book a cab for two pm tomorrow,booker cab for to pm tomorrow,concierge_taxi,True
i need a taxi to the shopping mall,i needed a taxi to the shopping mall,concierge_taxi,True
call a car for me in thirty minutes,for me in thirty minutes,concierge_taxi,True
please get me a taxi for the theater,please get me a taxi for the theatre,concierge_taxi,True
can you book a cab for the train station,can you book a cab for the train station,concierge_taxi,False
i need transport to the beach right now,i need transport to the beach right now,concierge_taxi,False
arrange a taxi for half past nine,the ranger taxi for half past nine,concierge_taxi,True
can you call a car for checkout,can you call a car for check out,concierge_taxi,True
book a taxi for five thirty am please,booker taxi for five thirty m p's,concierge_taxi,True
can you get me a cab to the airport,jan you get me a cab to the airport,concierge_taxi,True
i need transport to the museum tomorrow,i need transport to the museum tomorrow,concierge_taxi,False
call a taxi for the evening please,call a taxi for the evening please,concierge_taxi,False
please arrange a car for the morning,peace for ranger car for the morning,concierge_taxi,True
can you book a cab for the conference,your new book a cab for the conference,concierge_taxi,True
taxi to the airport as soon as possible,taxi to the airport as soon as possible,concierge_taxi,False
can you arrange a car for tonight at seven,can you arrange a car for tonight at seven,concierge_taxi,False
book a cab for the station please,booker cab for the station please,concierge_taxi,True
can you call a taxi for the wedding venue,can you call a taxi for the wedding venue,concierge_taxi,False
i need a ride downtown in an hour,i needed a ride down town in an hour,concierge_taxi,True
arrange a car for the airport tomorrow,arrange your car for the airport tomorrow,concierge_taxi,True
i need transport to the restaurant at eight,i need transport to the restaurant at eight,concierge_taxi,False
book a taxi for the checkout time,booker taxi for the checkout time,concierge_taxi,True
please call a cab for the theater district,please call a cab for the theatre district,concierge_taxi,True
can you arrange a car for the event,can you arrange your car for the event,concierge_taxi,True
taxi please to the main railway station,taxi pleased to the main railway station,concierge_taxi,True
can you book a cab for tomorrow at six,new book a cab for tomorrow with six,concierge_taxi,True
i need transport for three people to downtown,i need transport for three people to downtown,concierge_taxi,False
arrange a taxi for the morning checkout,the ranger taxi for the morning check out,concierge_taxi,True
can you call a car for the university,can you call a car for the university,concierge_taxi,False
i need a ride to the beach tomorrow morning,i need a ride to the beach tomorrow morning,concierge_taxi,False
book a taxi for the sports stadium,booker taxi for the sports stadium,concierge_taxi,True
please get me a cab to the airport,please get me a cab to the airport,concierge_taxi,False
can you arrange transport to the shopping center,can you arrange transport to the shopping center,concierge_taxi,False
call a car for me at half past six,for me at half past six,concierge_taxi,True
can you book a cab for the night,your new book a cab for the night,concierge_taxi,True
i need a ride to the airport terminal,i need a ride to the airport terminal,concierge_taxi,False
can you get me a cab at six am,can you get me a cab with six m.,concierge_taxi,True
please book a car for this evening,please book a car for this evening,concierge_taxi,False
can you arrange a taxi for eight thirty,ya new arena taxi for eight thirty,concierge_taxi,True
i need a ride to the hospital immediately,i need a ride to the hospital immediately,concierge_taxi,False
book me a cab to the restaurant district,book me a cab to the restaurant district,concierge_taxi,False
can you call a taxi for checkout time,can you call a taxi for check out time,concierge_taxi,True
i need transport to the conference center,i need transport to the conference center,concierge_taxi,False
please arrange a car for nine in the morning,please for ranger car for nine in the morning,concierge_taxi,True
book a taxi for me at half past six,booker taxi for me at half past six,concierge_taxi,True
can you arrange transport to the beach,can you arrange transport to the beach,concierge_taxi,False
i need a cab to the train station tomorrow,i need a cab to the train station tomorrow,concierge_taxi,False
please call a taxi for seven am sharp,please call a taxi for seven am shop,concierge_taxi,True
can you book a car for the evening,your new book a for the evening,concierge_taxi,True
i need transport to the downtown area,i need transport to the downtown area,concierge_taxi,False
arrange a taxi for me as soon as you can,the ranger taxi for me as soon as you can,concierge_taxi,True
can you get a cab to the airport for me,jan you get a cab to the airport for me,concierge_taxi,True
i need a ride to the museum please,i need a ride to the museum piece,concierge_taxi,True
book me a cab for tonight at eight,book me a cab for tonight at eight,concierge_taxi,False
can you call a taxi to the hotel entrance,can you call a taxi to the hotel entrance,concierge_taxi,False
please arrange a car for checkout tomorrow,please for range a car for check out tomorrow,concierge_taxi,True
can you book a taxi for the morning,you book a taxi for the morning,concierge_taxi,True
i need a cab to the hospital right now,i need a cab to the hospital right now,concierge_taxi,False
arrange transport to the city for me please,arrange transport to the city for me please,concierge_taxi,False
can you get me a cab for nine thirty,can you get me a cab for nine thirty,concierge_taxi,False
i need a ride to the shopping center today,i need a ride to the shopping center today,concierge_taxi,False
book a taxi to the airport for tomorrow,booker taxi to the airport for tomorrow,concierge_taxi,True
can you arrange a car for six in the morning,january injure car for six in the morning,concierge_taxi,True
i need transport to the station immediately,i need transport to the station immediately,concierge_taxi,False
please call a taxi for me this afternoon,please call a taxi for me this afternoon,concierge_taxi,False
i need a ride to the airport at seven am,i need a ride to the airport at seven am,concierge_taxi,False
arrange a taxi for the evening please,the ranger taxi for the evening please,concierge_taxi,True
can you get transport to downtown for me,can you get transport to downtown for me,concierge_taxi,False
i need a cab for tomorrow morning early,i need a cab for tomorrow morning early,concierge_taxi,False
book me a car to the city center now,book me a card to the city center now,concierge_taxi,True
can you call a taxi for checkout day,can you call a taxi for check out day,concierge_taxi,True
i need transport to the airport terminal tomorrow,i need transport to the airport terminal tomorrow,concierge_taxi,False
please arrange a cab for eight in the morning sharp,please for ranger cab for eat in the morning shop,concierge_taxi,True
can you book a taxi for my departure,your new book a taxi for my departure,concierge_taxi,True
i need a ride to the theater district,i need a ride to the theatre district,concierge_taxi,True
arrange a car for me to the station please,the ranger car for me to the station please,concierge_taxi,True
can you get a cab for the airport trip,can you get a cab for the airport trip,concierge_taxi,False
i need transport for the morning at nine,i need transport for the morning at nine,concierge_taxi,False
book a taxi for me to leave the hotel,booker taxi for me to leave the hotel,concierge_taxi,True
call a taxi for six pm,call a taxi for six p m,concierge_taxi,True
can you arrange a ride for me,january injure right for me,concierge_taxi,True
i need a car to the city center,i need a car to the city centre,concierge_taxi,True
please order a cab for eight am,please order cab for him,concierge_taxi,True
taxi to the hotel please,taxi to the hotel please,concierge_taxi,False
book a car for check out time,booker car for checkout time,concierge_taxi,True
arrange a cab for half past nine,ranger cab for half past nine,concierge_taxi,True
can you get a taxi in ten minutes,can you get a taxi in ten minutes,concierge_taxi,False
i need a ride to the restaurant,i need a ride to the restaurant,concierge_taxi,False
call a car for the airport run,a car for the airport run,concierge_taxi,True
please book transport for tomorrow,please book transport for tomorrow,concierge_taxi,False
can you arrange a taxi for tonight,january a ranger taxi for tonight,concierge_taxi,True
i need a cab to the shopping district,i need a cab to the shopping district,concierge_taxi,False
taxi to the train station please,taxi to the train station peace,concierge_taxi,True
book a ride for five thirty am,booker right for five thirty m.,concierge_taxi,True
can you order a car for me now,can you order a car for me now,concierge_taxi,False
arrange a taxi for my departure,the ranger taxi for my departure,concierge_taxi,True
please get a cab for the evening,please get a cab for the evening,concierge_taxi,False
can you call transport right away,can you call transport right away,concierge_taxi,False
i need a ride to the museum,i need a ride to the museum,concierge_taxi,False
book a car for noon tomorrow,booker car for noon tomorrow,concierge_taxi,True
taxi to the beach please,taxi to the beach please,concierge_taxi,False
can you arrange a ride to the airport,ya new a ranger ride to the airport,concierge_taxi,True
i need a cab for the morning,i need a cab for the morning,concierge_taxi,False
call a taxi for checkout time,call a taxi for checkout time,concierge_taxi,False
please book a car for tonight,please book a car for tonight,concierge_taxi,False
can you get transport to downtown,can you get transport to downtown,concierge_taxi,False
i need a ride for six am,i need a ride for six him,concierge_taxi,True
arrange a cab for the afternoon,ranger cab for the afternoon,concierge_taxi,True
can you call a taxi for me,can you call a taxi for me,concierge_taxi,False
i need transport to the station,i need transport to the station,concierge_taxi,False
book a car for early morning,booker car for early morning,concierge_taxi,True
taxi to the office please,taxi to the office please,concierge_taxi,False
can you order a cab right now,jan you order a cab right now,concierge_taxi,True
i need a ride to the theater,i need a ride to the theatre,concierge_taxi,True
please arrange a taxi for tomorrow evening,please for ranger taxi for tomorrow evening,concierge_taxi,True
can you get a car for tonight,jan you get a car for tonight,concierge_taxi,True
i need transport for the airport,i need transport for the airport,concierge_taxi,False
book a taxi for half past eight,booker taxi for half past eight,concierge_taxi,True
call a car for my departure time,car for my departure time,concierge_taxi,True
can you arrange a ride to the city,january injure ride to the city,concierge_taxi,True
i need a cab for the morning departure,i need a cab for the morning departure,concierge_taxi,False
please book transport immediately,please book transport immediately,concierge_taxi,False
can you get a taxi for afternoon,jan you get a taxi for afternoon,concierge_taxi,True
i need a ride to the convention center,i needed a ride to the convention center,concierge_taxi,True
arrange a car for check out day,ranger car for check out day,concierge_taxi,True
taxi please for the airport run,taxi please for the airport run,concierge_taxi,False
can you call a cab for tomorrow morning,can you call a cab for tomorrow morning,concierge_taxi,False
please arrange a taxi for checkout time,peace for ranger taxi for check out time,concierge_taxi,True
can you call a cab for me now,can you call a cab for me now,concierge_taxi,False
book me a car for this evening,book me a car for this evening,concierge_taxi,False
can you get a taxi to the restaurant,can you get a taxi to the restaurant,concierge_taxi,False
arrange a cab for nine am please,the ranger cab for nine m p's,concierge_taxi,True
can you call a taxi for the theater,can you call a taxi for the theatre,concierge_taxi,True
i need a ride to the hospital,i need a ride to the hospital,concierge_taxi,False
book a car for the conference center,booker car for the conference center,concierge_taxi,True
arrange a taxi for half past six,the ranger taxi for half past six,concierge_taxi,True
can you call a car for dinner time,can you call a car for dinner time,concierge_taxi,False
i need a ride to the airport immediately,i need a ride to the airport immediately,concierge_taxi,False
book a taxi for tomorrow at eight am,booker taxi for tomorrow at eight am,concierge_taxi,True
i need a cab to the train station now,i need a cab to the train station now,concierge_taxi,False
please get me a taxi as soon as possible,please get me a taxi the soon as possible,concierge_taxi,True
arrange a cab for five thirty pm,the ranger cab for five thirty p m,concierge_taxi,True
can you call a taxi to the port,can you call a taxi to the port,concierge_taxi,False
book a car for checkout at eleven am,booker car for check out at eleven am,concierge_taxi,True
can you get a cab for the show,can you get a cab for the show,concierge_taxi,False
i need a ride downtown right now,i need a ride down town right now,concierge_taxi,True
arrange a taxi for the morning please,the ranger taxi for the morning please,concierge_taxi,True
can you call a car to the airport,can you call a card to the airport,concierge_taxi,True
i need transport to the nearby town,i need transport to the nearby town,concierge_taxi,False
can you arrange a cab for lunch time,january your cab for lunch time,concierge_taxi,True
i need a ride to the station immediately,i need a ride to the station immediately,concierge_taxi,False
can you get me a taxi for tonight,can you get me a taxi for tonight,concierge_taxi,False
i need a car to the harbor area,i need a car to the harbour area,concierge_taxi,True
arrange transport to the soccer stadium,arrange transport to the soccer stadium,concierge_taxi,False
book a cab for tomorrow afternoon,booker cab for tomorrow afternoon,concierge_taxi,True
can you call a taxi very soon,can you call a taxi very soon,concierge_taxi,False
i need a ride to the local market,i need a ride to the local market,concierge_taxi,False
book a car for tomorrow morning at nine,booker car for tomorrow morning at nine,concierge_taxi,True
arrange a cab to the city center,the ranger cab to the city centre,concierge_taxi,True
book me a car for check out time,book me a car for checkout time,concierge_taxi,True
can you order a taxi to the hospital,can you order a taxi to the hospital,concierge_taxi,False
get me a cab for six thirty am,get me a cab for six thirty m.,concierge_taxi,True
i need a taxi to the train station asap,i need a taxi to the train station asap,concierge_taxi,False
book a ride to the airport for me please,booker right to the airport for me please,concierge_taxi,True
skip house keeping for now thanks,skip housekeeping for now thanks,do_not_disturb,True
leave me alone this afternoon,leave me alone this afternoon,do_not_disturb,False
i dont want any interruptions please,i don't want any interruptions peace,do_not_disturb,True
house keeping can come back later,housekeeping can come back later,do_not_disturb,True
skip the house keeping visit,skip the housekeeping visit,do_not_disturb,True
dont disturb me im sleeping,don't disturb me i'm sleeping,do_not_disturb,True
house keeping should skip my room,housekeeping should skip my room,do_not_disturb,True
please no disturbances for a while,please new disturbances for a while,do_not_disturb,True
im not ready for house keeping yet,i'm not ready for housekeeping yet,do_not_disturb,True
dont let anyone in my room,don't let anyone in my room,do_not_disturb,True
please come back later for house keeping,please come back later for housekeeping,do_not_disturb,True
house keeping not needed today thanks,housekeeping not needed today thanks,do_not_disturb,True
i want no interruptions please,i want no interruptions please,do_not_disturb,False
leave me be for a few hours,leave me be for a few hours,do_not_disturb,False
no one come to my room,no one come to my room,do_not_disturb,False
please dont bother me right now,please don't bother me right now,do_not_disturb,True
i need quiet time alone,i need quiet time alone,do_not_disturb,False
house keeping can wait until later,housekeeping can wait until later,do_not_disturb,True
im trying to sleep please,i'm trying to sleep peace,do_not_disturb,True
no visitors or service please,no visitors or service peace,do_not_disturb,True
please leave my room untouched,please leave my room untouched,do_not_disturb,False
no house keeping visit today thank you,no housekeeping visit today thank you,do_not_disturb,True
please respect my privacy right now,please respect my privacy right now,do_not_disturb,False
dont send house keeping to my room,don't send housekeeping to my room,do_not_disturb,True
no cleaning needed at this time,no cleaning needed at this time,do_not_disturb,False
i prefer not to have any service,i prefer not to have any service,do_not_disturb,False
house keeping please skip me,housekeeping please skip me,do_not_disturb,True
i want to be left alone now,i want to be left alone now,do_not_disturb,False
please no house keeping this afternoon,please new house keeping this afternoon,do_not_disturb,True
no disturbances please im resting,no disturbances please i'm resting,do_not_disturb,True
please dont come in right now,please don't come in right now,do_not_disturb,True
house keeping can come much later,housekeeping can come much later,do_not_disturb,True
i prefer no service today thanks,i prefer no service today thanks,do_not_disturb,False
please no interruptions at all,please no interruptions at all,do_not_disturb,False
skip any house keeping for today,skip any housekeeping for today,do_not_disturb,True
i need to not be disturbed,i need to not be disturbed,do_not_disturb,False
please leave me undisturbed for now,please leave me undisturbed for now,do_not_disturb,False
no house keeping needed thank you,new housekeeping needed thank you,do_not_disturb,True
do not disturb me please,do not disturb me please,do_not_disturb,False
please dont come to my room,please don't come to my room,do_not_disturb,True
leave me alone right now,leave me alone right now,do_not_disturb,False
i need some quiet time,i need some quiet time,do_not_disturb,False
skip cleaning today thank you,skip teeming today thank you,do_not_disturb,True
dont send anyone up here,don't send any when up here,do_not_disturb,True
please no service this morning,please new service this morning,do_not_disturb,True
i dont want to be bothered,i don't want to be bothered,do_not_disturb,True
i want to be left alone,i want to be left alone,do_not_disturb,False
dont disturb me im resting,don't disturb me i'm resting,do_not_disturb,True
i dont need any assistance right now,i don't need any assistance right now,do_not_disturb,True
please do not send house keeping,please do not send housekeeping,do_not_disturb,True
leave the room alone today,leave the room alone today,do_not_disturb,False
do not want any service,do not want any service,do_not_disturb,False
skip the cleaning please,skip the cleaning peace,do_not_disturb,True
im sleeping do not disturb,i'm sleeping do not disturb,do_not_disturb,True
please keep away from my room,please keep away from my room,do_not_disturb,False
i dont want visitors or service,i don't want visitors or service,do_not_disturb,True
do not come in here,do not come in here,do_not_disturb,False
