text,intent
must clean room today,room_cleaning
mustclean room today,room_cleaning
i need a,blanket_request
need a,blanket_request
ineed a,blanket_request
i want a blanket,blanket_request
i want a blankt,blanket_request
i want blanket,blanket_request
needa blanket,blanket_request
need a blanet,blanket_request
where gym no,concierge_general
i a razor,toiletries_request
i a rzor,toiletries_request
ia razor,toiletries_request
i want a,toiletries_request
arrange a,concierge_taxi
range a,concierge_taxi
arange a,concierge_taxi
arange a taxi,concierge_taxi
arangea taxi,concierge_taxi
arnge a taxi,concierge_taxi
i need fresh,towel_request
i need freh,towel_request
i want fresh,towel_request
need fresh towels,towel_request
needfresh towels,towel_request
i need fresh twls,towel_request
need fresh towls,towel_request
i want fresh towls,towel_request
i need,misc_request
ineed,misc_request
need,misc_request
i want,misc_request
need one pillow,pillow_request
needone pillow,pillow_request
need one pilo,pillow_request
i one pillow,pillow_request
i one pilow,pillow_request
ione pillow,pillow_request
i one pilo,pillow_request
i need one,pillow_request
ineed one,pillow_request
need one,pillow_request
can someone clean my,room_cleaning
cansomeone clean my,room_cleaning
i'm need a blanket,blanket_request
i'mneed a blanket,blanket_request
i'm need blanket,blanket_request
can clean the rome,room_cleaning
can clean rome,room_cleaning
could you clean the rome,room_cleaning
could u clean the rome,room_cleaning
cud you clean the rome,room_cleaning
could you clean rome,room_cleaning
canu clean the rome,room_cleaning
i like to report a noise disturbance,noise_complaint
i like to report a noise distrbance,noise_complaint
ilike to report a noise disturbance,noise_complaint
i like report noise disturbance,noise_complaint
i would lik report noise disturbance,noise_complaint
i wold lik to report a noie disturbance,noise_complaint
i would like to report a noise,noise_complaint
i would like report noise,noise_complaint
i wuld like to report a noise,noise_complaint
i wud like to report a nose disturbace,noise_complaint
i wud like report noise disturbance,noise_complaint
can i checkout,checkout_billing
cani checkout,checkout_billing
can checkout late,checkout_billing
hungry no can u send food,food_order
hugry no can u send food,food_order
hungy no can u send food,food_order
hungry can you send food,food_order
hungry can u send food,food_order
hunry can you send food,food_order
hungry no can you send,food_order
hungry no can u send,food_order
hungry no canu send,food_order
hungry no could you send food,food_order
hungry no could u send food,food_order
hungryno could you send food,food_order
hngry no could you send food,food_order
may i request urgent repair,maintenance
may i reuest urgent repair,maintenance
mayi request urgent repair,maintenance
may i request urgent rpair servic,maintenance
mayi request urgent repair servic,maintenance
temprature,temperature_control
business center,concierge_general
businesscenter,concierge_general
turn the lights,lighting_control
turnthe lights,lighting_control
switch on the lights,lighting_control
switchon the lights,lighting_control
two three,pillow_request
twothree,pillow_request
two thee pilos,pillow_request
twothree pilos,pillow_request
bathroom items,toiletries_request
may have additional hangers,misc_request
may have additional hanges,misc_request
i to get my room cleaned,room_cleaning
ito get my room cleaned,room_cleaning
i want to get my room,room_cleaning
i want get my room,room_cleaning
may request brighter lighting,lighting_control
mayrequest brighter lighting,lighting_control
may requst brighter lighting,lighting_control
may rquest brightr lighing,lighting_control
may i request brighter,lighting_control
may i request brigter,lighting_control
mayi request brighter,lighting_control
conference room,concierge_general
conferenceroom,concierge_general
bathroom light,maintenance
pick up laundry,laundry_service
pick up launry,laundry_service
pick up lundry pls,laundry_service
pick laundry please,laundry_service
pick laundry pease,laundry_service
pick laundry pleas,laundry_service
pick laundry pls,laundry_service
pick up laundy pleas,laundry_service
pick up laundry peas,laundry_service
need a hairdryer,misc_request
need a haidryer,misc_request
i need a,misc_request
need a,misc_request
ineed a,misc_request
i a hairdryer,misc_request
ia hairdryer,misc_request
could arrange laundry pickup,laundry_service
could arange laundry pickup,laundry_service
cold arrange landry pickup,laundry_service
cud you arrange laundry pickup,laundry_service
cud you arange laundry pickup,laundry_service
cud you arrange laudry pickup,laundry_service
could you arrange laundry,laundry_service
could you range laundry,laundry_service
could you arange laundry,laundry_service
cud you arrange laundry,laundry_service
freshtowls want no please,towel_request
fresh towls want no pleez,towel_request
fresh want no please,towel_request
fresh want no pleez,towel_request
fresh want no pleas,towel_request
fresh towels want no pleas,towel_request
fresh towls want no pleas,towel_request
freshtowels want no pleas,towel_request
freh towels want no pleas,towel_request
please my room,room_cleaning
pleasemy room,room_cleaning
pease my room,room_cleaning
pleas my room,room_cleaning
pls clean my room,room_cleaning
plsclean my room,room_cleaning
pleasclean my room,room_cleaning
pick up laundry at 10,laundry_service
pick up laudry at 10,laundry_service
pick up laundry 10,laundry_service
pickup laundry at 10,laundry_service
key not working,emergency
this is an emergency,emergency
this is an emrgency,emergency
this is emergency,emergency
this is an emergancy situation,emergency
this is emergancy situation,emergency
this is an emergncy situation,emergency
this an emergency situation,emergency
thisan emergency situation,emergency
this emergency situation,emergency
this an emergancy situation,emergency
i need,temperature_control
ineed,temperature_control
need,temperature_control
i want,temperature_control
need ac,temperature_control
needac,temperature_control
i can't sleep noise pls,noise_complaint
i ca't sleep noise pls,noise_complaint
ican't sleep noise pls,noise_complaint
i sleep noise please,noise_complaint
i sleep noie plese,noise_complaint
i sleep noise pleez,noise_complaint
i sleep noise pleas,noise_complaint
i would lik book taxi,concierge_taxi
iwould lik to book a taxi,concierge_taxi
i would like to book a,concierge_taxi
i would lik to book a,concierge_taxi
i wuld like to book a,concierge_taxi
i like to book a taxi,concierge_taxi
i like book taxi,concierge_taxi
set alarm for 8,wake_up_call
set alarm 8,wake_up_call
needtwo brush,toiletries_request
need two bush,toiletries_request
i two brush,toiletries_request
i two brsh,toiletries_request
i want two brush,toiletries_request
iwant two brush,toiletries_request
i would lik privacy please,do_not_disturb
i would lik privacy pleas,do_not_disturb
i would lik privacy pls,do_not_disturb
i would like privacy pleas,do_not_disturb
i woud like privacy plas,do_not_disturb
i would like privacy plas,do_not_disturb
iwould like privacy pleas,do_not_disturb
i would like privacy pls,do_not_disturb
i wuld like privacy pls,do_not_disturb
i wud like privacy please,do_not_disturb
i wud like privacy pleez,do_not_disturb
i wud like privacy pls,do_not_disturb
needa taxi,concierge_taxi
iwant a taxi,concierge_taxi
i want taxi,concierge_taxi
i need a,concierge_taxi
need a,concierge_taxi
ineed a,concierge_taxi
i a taxi,concierge_taxi
ia taxi,concierge_taxi
tv too high,noise_complaint
tvtoo high,noise_complaint
donot disturb pls,do_not_disturb
do disturb please,do_not_disturb
do disturb pls,do_not_disturb
do disturb pleez,do_not_disturb
do not disturb plas,do_not_disturb
donot disturb pleas,do_not_disturb
leave me,do_not_disturb
leaveme,do_not_disturb
another day pleas,checkout_billing
another day ples,checkout_billing
no in room,maintenance
toilet paper finish,toiletries_request
toiletpaper finish,toiletries_request
toiet paper finish,toiletries_request
i like to request an iron,misc_request
ilike to request an iron,misc_request
i wud like request iron,misc_request
i would lik to request an iron,misc_request
iwould lik to request an iron,misc_request
i would lik request iron,misc_request
i would like to request an,misc_request
i wud like to request an,misc_request
iwould like to request an,misc_request
i would like request,misc_request
i need a,toiletries_request
need a,toiletries_request
ineed a,toiletries_request
i want a toothbrush,toiletries_request
iwant a toothbrush,toiletries_request
turn on,temperature_control
turnon,temperature_control
turn,temperature_control
turnac,temperature_control
switch on ac,temperature_control
swich on ac,temperature_control
swith on ac,temperature_control
full bag please,laundry_service
full bag pls,laundry_service
full bag pleas,laundry_service
full bag pleez,laundry_service
full laundy bag pls,laundry_service
full laundry bag pleas,laundry_service
full laudry bag pleas,laundry_service
full laundry bag peas,laundry_service
several towels,towel_request
several towls,towel_request
several towls please,towel_request
severaltowls please,towel_request
several towls pleas,towel_request
several towls pls,towel_request
severaltowels pleas,towel_request
several towels peas,towel_request
several towels pls,towel_request
sevral towels pls,towel_request
extrafirm pilos,pillow_request
extra firm,pillow_request
extrafirm,pillow_request
four towels pleas,towel_request
fourtowels pleas,towel_request
four towls peas,towel_request
four towls pleas,towel_request
four towels,towel_request
fourtowels,towel_request
four towls,towel_request
fourtowels pls,towel_request
four towls pls,towel_request
four towls please,towel_request
four towls pleez,towel_request
wake me,wake_up_call
wakeme,wake_up_call
don't come in no pleas,do_not_disturb
don'tcome in no pleas,do_not_disturb
dn't come in no pleas,do_not_disturb
don't come no pleas,do_not_disturb
don't in no please,do_not_disturb
don't in no pleez,do_not_disturb
don't in no plese,do_not_disturb
don't in no pleas,do_not_disturb
set ac to,temperature_control
setac to,temperature_control
i need another pilo,pillow_request
i need anoher pilo,pillow_request
need another pilo,pillow_request
needanother pillow,pillow_request
mayi request no housekeeping servic today,do_not_disturb
may i request no housekeeping servic tody,do_not_disturb
may i request no housekeeping service,do_not_disturb
may i request no housekeeping sevice,do_not_disturb
may i requet no housekeeping service,do_not_disturb
get me pizza,food_order
pickme pls,concierge_taxi
cani get toothpaste pls,toiletries_request
can i get toothpaste pleas,toiletries_request
taxi pleas,concierge_taxi
late night,noise_complaint
i a hair dryer,misc_request
ia hair dryer,misc_request
i hair dryer,misc_request
i want a hair dryr,misc_request
i want hair dryer,misc_request
i want a hair drer,misc_request
need a hair dryer,misc_request
need hair dryer,misc_request
needa hair dryer,misc_request
plssend soap ah,toiletries_request
please send soap,toiletries_request
pleas send soap,toiletries_request
pleasesend soap,toiletries_request
please soap ah,toiletries_request
pleas soap ah,toiletries_request
pls soap ah,toiletries_request
pleasesoap ah,toiletries_request
may have my clothes pressed,laundry_service
may have my clothes presed,laundry_service
turndown the heat pleas,temperature_control
turn down heat pleas,temperature_control
turn down the heat pls,temperature_control
turndown the heat pls,temperature_control
turn down heat pls,temperature_control
bill pleas,checkout_billing
billpleas,checkout_billing
pillow ekak,pillow_request
pillowekak,pillow_request
noise at,noise_complaint
noiseat,noise_complaint
iwant tourist,concierge_general
book city,concierge_general
laundry want please,laundry_service
laundry want pleez,laundry_service
laundry want plese,laundry_service
laundry want pleas,laundry_service
laundry servic want please,laundry_service
laundry servic want pls,laundry_service
laundry servic want pleez,laundry_service
four firm,pillow_request
fourfirm,pillow_request
more pilos send no pls,pillow_request
more pllows send no pls,pillow_request
morepillows send no pleas,pillow_request
more pilows send no pleas,pillow_request
roomservice pls,food_order
room servis pls,food_order
room service pleas,food_order
roomservice pleas,food_order
room servic pleas,food_order
checkut 2 pm,checkout_billing
checkout at 2,checkout_billing
chckout at 2,checkout_billing
the is not working,maintenance
is not working,maintenance
theis not working,maintenance
the ac is not,maintenance
ac is not,maintenance
i a warm blanket,blanket_request
i a warm blankit,blanket_request
ia warm blanket,blanket_request
i want a warm,blanket_request
iwant a warm,blanket_request
i want warm,blanket_request
cud you mark this room do not dsturb,do_not_disturb
cudyou mark this room do not disturb,do_not_disturb
could mark this room do not disturb,do_not_disturb
could mark this room do not disurb,do_not_disturb
couldmark this room do not disturb,do_not_disturb
could u mark this room do not disturb,do_not_disturb
couldu mark this room do not disturb,do_not_disturb
acfast fast,temperature_control
ac fast on,temperature_control
more send no,pillow_request
lightblanket pleas,blanket_request
lght banket plas,blanket_request
light blanket,blanket_request
lightblanket,blanket_request
may i have more,pillow_request
mayi have more,pillow_request
mayi have more pilos,pillow_request
could i get my,checkout_billing
couldi get my,checkout_billing
culd i get my,checkout_billing
the tap is,maintenance
thetap is,maintenance
wake me tomorrow at,wake_up_call
wake me tomorrow,wake_up_call
wake me tomorrw at,wake_up_call
someone my room,room_cleaning
somene my room,room_cleaning
get me soap,toiletries_request
getme soap,toiletries_request
bring me,toiletries_request
get me,toiletries_request
bringme,toiletries_request
ac is not working pleas,maintenance
the ac is not working peas,maintenance
the ac is not workig pleas,maintenance
ac is not working pls,maintenance
can i have,towel_request
can have towels,towel_request
canhave towels,towel_request
can have toels,towel_request
tv working send someone,maintenance
tv working send somene,maintenance
skip cleaning,do_not_disturb
skipcleaning,do_not_disturb
pool hours pleas,concierge_general
pool hors pleas,concierge_general
pool hours pls,concierge_general
may i request a cab to the,concierge_taxi
may i requet a cab to the,concierge_taxi
mayi request a cab to the,concierge_taxi
may request a cab to the airport,concierge_taxi
may requst a cab to the airport,concierge_taxi
may request cab airport,concierge_taxi
i clothes washed,laundry_service
i clothes wahed,laundry_service
iclothes washed,laundry_service
i clothes wshed,laundry_service
turn the ac,temperature_control
clean bath,towel_request
cleanbath,towel_request
clean before dinner,room_cleaning
cleanbefore dinner,room_cleaning
bright lights dim karanna,lighting_control
brigt ligts dim karana,lighting_control
brght lights dim karanna,lighting_control
send some food,food_order
send up some,food_order
sendup some,food_order
leave alone please,do_not_disturb
leave alone pls,do_not_disturb
leave alone pleas,do_not_disturb
leave me alone pleas,do_not_disturb
leave me alne pleas,do_not_disturb
leave me aloe plas,do_not_disturb
book a,concierge_taxi
cab for,concierge_taxi
cabfor,concierge_taxi
airconditioning pls,temperature_control
airconditioning pleas,temperature_control
air conditioning peas,temperature_control
air conditioning,temperature_control
ac strong reduce it,temperature_control
acstrong reduce it,temperature_control
my is messy please,room_cleaning
my is messy pleas,room_cleaning
my is mssy pease,room_cleaning
my room is messy pleas,room_cleaning
myroom is messy pleas,room_cleaning
my room is messy peas,room_cleaning
my room is mesy pls,room_cleaning
few clothes to,laundry_service
i would lik to request bathroom amenities,toiletries_request
i would lik to requst bathroom amenities,toiletries_request
iwould lik to request bathroom amenities,toiletries_request
i woud lik to request bahroom amenities,toiletries_request
i like to request bathroom amenities,toiletries_request
ilike to request bathroom amenities,toiletries_request
i like to request bathroom ameniies,toiletries_request
i like request bathroom amenities,toiletries_request
i would like to request bathroom,toiletries_request
i would lik to request bathroom,toiletries_request
i would like request bathroom,toiletries_request
it's too,noise_complaint
it'stoo,noise_complaint
three towels,towel_request
three towls,towel_request
three towls pls,towel_request
threetowels pleas,towel_request
three towls pleas,towel_request
need a warm blanket,blanket_request
need warm blanket,blanket_request
needa warm blanket,blanket_request
may have bathroom supplies,toiletries_request
may have bathrom supplies,toiletries_request
where is,concierge_general
whereis,concierge_general
shower has no,maintenance
showerhas no,maintenance
shower no pressure,maintenance
shoer no pressure,maintenance
showerno pressure,maintenance
can do my laundry,laundry_service
could you do my laundry,laundry_service
couldyou do my laundry,laundry_service
could u do my laundry,laundry_service
can you do my,laundry_service
canyou do my,laundry_service
can u do my,laundry_service
may i schedule a morning,wake_up_call
may i schedule morning,wake_up_call
mayi schedule a morning,wake_up_call
may schedule a morning call,wake_up_call
mayschedule a morning call,wake_up_call
may schedule morning call,wake_up_call
ac broken no could you fix,maintenance
ac broken no cud you fix,maintenance
acbroken no could you fix,maintenance
ac broken no could u fix,maintenance
ac no can you fix,maintenance
acno can you fix,maintenance
ac no canu fix,maintenance
ac no can u fix,maintenance
ac broken no can u fix,maintenance
acbroken no can u fix,maintenance
chicken curry and,food_order
chickencurry and,food_order
cicken cury and,food_order
chicken cury and,food_order
chicken and rice,food_order
chicen and rice,food_order
i want to order food pls,food_order
i want order food pls,food_order
i to order food please,food_order
ito order food please,food_order
i to order food pls,food_order
i to order food pleas,food_order
i want order food pleas,food_order
i want to order food plas,food_order
iwant to order food pleas,food_order
make it,lighting_control
the needs to be cleaned,room_cleaning
needs be cleaned,room_cleaning
the room needs to be,room_cleaning
theroom needs to be,room_cleaning
room servic send ah,food_order
roomservic send ah,food_order
room sevic send ah,food_order
room service send,food_order
roomservice send,food_order
room srvice send,food_order
room servic send,food_order
noise complaint pleas,noise_complaint
noise complint pleas,noise_complaint
noisecomplaint pleas,noise_complaint
food order,food_order
foodorder,food_order
turn the lamb pls,lighting_control
turnon the lamb pls,lighting_control
turn lamb pls,lighting_control
turn on the lamb pleas,lighting_control
turnon the lamb pleas,lighting_control
turn lamb pleas,lighting_control
turnthe lamb please,lighting_control
i feel,emergency
ifeel,emergency
i housekeeping service,room_cleaning
ihousekeeping service,room_cleaning
i housekeeping servic,room_cleaning
i housekeepng service,room_cleaning
i like housekeeping,room_cleaning
ilike housekeeping servic,room_cleaning
dry clean pls,laundry_service
dryclean pls,laundry_service
dry clan pls,laundry_service
dry clean pleas,laundry_service
late checkout pleas,checkout_billing
late chckout ples,checkout_billing
latecheckout pleas,checkout_billing
towels need,towel_request
towls need,towel_request
i require immediate,emergency
irequire immediate,emergency
i requre immediate,emergency
i immediate assistance,emergency
i immediate assitance,emergency
iimmediate assistance,emergency
loud music pls,noise_complaint
loudmusic pls,noise_complaint
clothes wash,laundry_service
clotheswash,laundry_service
noise sleep karanna baha,noise_complaint
noise sleep karnna baha,noise_complaint
noise ekka sleep karanna,noise_complaint
noiseekka sleep karanna,noise_complaint
nise ekka sleep karanna,noise_complaint
noise ekka sleep karana,noise_complaint
i to check out,checkout_billing
ito check out,checkout_billing
i want to check,checkout_billing
i want check,checkout_billing
please tidy the,room_cleaning
pleas tidy the,room_cleaning
pleae tidy the,room_cleaning
pleez tidy the,room_cleaning
please the room,room_cleaning
pleas the room,room_cleaning
pleez the room,room_cleaning
pleas tidy room,room_cleaning
plas tidy the room,room_cleaning
can clean my,room_cleaning
canclean my,room_cleaning
morning at 5 sharp,wake_up_call
moring at 5 sharp,wake_up_call
morningat 5 sharp,wake_up_call
morning 5 sharp,wake_up_call
morning call at 5,wake_up_call
moring call at 5,wake_up_call
morning call 5,wake_up_call
gym opening,concierge_general
uber call,concierge_taxi
ubercall,concierge_taxi
wakeme at 7 am pleas,wake_up_call
wake me 7 am pls,wake_up_call
needsoft pillows,pillow_request
i need soft pilos,pillow_request
i want soft pilos,pillow_request
ineed soft pilos,pillow_request
i soft pillows,pillow_request
isoft pillows,pillow_request
i soft pilos,pillow_request
could u please arrange for room cleaning,room_cleaning
could u please arange for room cleaning,room_cleaning
could u pease arrane for room claning,room_cleaning
couldu please arrange for room cleaning,room_cleaning
could you pls arrange for room cleaning,room_cleaning
could you pls arange for room cleaning,room_cleaning
could you pls arrange for room claning,room_cleaning
couldyou pls arrange for room cleaning,room_cleaning
could you please arrange for room,room_cleaning
could you please range for room,room_cleaning
could you please arrange room,room_cleaning
couldyou please arrange for room,room_cleaning
email my,checkout_billing
emailmy,checkout_billing
set alarm for quarter to,wake_up_call
set alarm for qurter to,wake_up_call
set alarm quarter,wake_up_call
emergency ah pls,emergency
emergencyah pls,emergency
emergancy ah pls,emergency
emrgency ah pls,emergency
emergancy ah please,emergency
emergancy ah pleas,emergency
emergancy ah plese,emergency
emergency ah,emergency
emergancy ah,emergency
emergencyah,emergency
clean room after,room_cleaning
cleanroom after,room_cleaning
clean room afer,room_cleaning
cab ekak,concierge_taxi
cabekak,concierge_taxi
may have a warm blanket,blanket_request
may have a warm blankit,blanket_request
mayhave a warm blanket,blanket_request
no disturbance pls,do_not_disturb
nodisturbance pls,do_not_disturb
no disturbance,do_not_disturb
three call karanna,concierge_taxi
threecall karanna,concierge_taxi
three wheeler call,concierge_taxi
three wheler call,concierge_taxi
thee wheeer call,concierge_taxi
need bath towls,towel_request
i want bath towls,towel_request
i bath towels,towel_request
i bath towls,towel_request
ibath towels,towel_request
i want bath towels,towel_request
iwant bath towels,towel_request
bring me a,toiletries_request
bring a,toiletries_request
get me a,toiletries_request
get me a razor,toiletries_request
get me a razr,toiletries_request
get me razor,toiletries_request
could i get,food_order
cold i get,food_order
can i get my,checkout_billing
taxi urgently,concierge_taxi
heart problem,emergency
heartproblem,emergency
heart problem emergancy,emergency
heartproblem emergancy,emergency
heart poblem emergacy,emergency
early morning,noise_complaint
earlymorning,noise_complaint
make 22 degrees,temperature_control
make22 degrees,temperature_control
can get toothpaste,toiletries_request
canget toothpaste,toiletries_request
call at 6,wake_up_call
callat 6,wake_up_call
cold ah put heater pleas,temperature_control
cold ah put heter peas,temperature_control
cold put heater please,temperature_control
cold put heater pleez,temperature_control
cold put heater pls,temperature_control
coldput heater please,temperature_control
coldah put heater pls,temperature_control
cold ah put heter pls,temperature_control
remote doesn't,maintenance
bringice pleas,misc_request
brig ice ples,misc_request
bring ice,misc_request
bringice,misc_request
bringice pls,misc_request
too hot can u ac on,temperature_control
toohot can u ac on,temperature_control
too hot can u ac,temperature_control
too hot could you ac on,temperature_control
too hot could u ac on,temperature_control
too hot cold you ac on,temperature_control
too hot could you ac,temperature_control
too can you ac on,temperature_control
too can you ac,temperature_control
toocan you ac on,temperature_control
best visit karanna,concierge_general
bestvisit karanna,concierge_general
clean the room,room_cleaning
clen the room,room_cleaning
clean room pleez,room_cleaning
clean room plese,room_cleaning
clean room pls,room_cleaning
clen the room pls,room_cleaning
cleanthe room pls,room_cleaning
loud music next,noise_complaint
loud musc next,noise_complaint
set wake up,wake_up_call
pool at what time,concierge_general
pool what time,concierge_general
poolat what time,concierge_general
pool close at what,concierge_general
pool close what,concierge_general
increase ac,temperature_control
wake me at 6 and,wake_up_call
wakeme at 6 and,wake_up_call
wake me 6 and,wake_up_call
tidy my room,room_cleaning
tidymy room,room_cleaning
i a pillow,pillow_request
i a pilo,pillow_request
ia pillow,pillow_request
i need pilo,pillow_request
need a pilo,pillow_request
ineed a pilo,pillow_request
i need a,pillow_request
need a,pillow_request
ineed a,pillow_request
i want a pillow,pillow_request
iwant a pillow,pillow_request
i want a pilo,pillow_request
room dirty need clean,room_cleaning
roomdirty need clean,room_cleaning
dinner ekak,food_order
maintenance want,maintenance
maintenancewant,maintenance
maintance want,maintenance
maintanance want,maintenance
blanket ekak,blanket_request
blankit ekak,blanket_request
blanketekak,blanket_request
book to airport,concierge_taxi
bookto airport,concierge_taxi
book to airpot,concierge_taxi
book taxi to,concierge_taxi
morning call at 6 pls,wake_up_call
morning call 6 pls,wake_up_call
morningcall at 6 pls,wake_up_call
mrning call at 6 pls,wake_up_call
morning at 6 please,wake_up_call
morning at 6 pleas,wake_up_call
morningat 6 please,wake_up_call
bring two,towel_request
bringtwo,towel_request
bring two towls,towel_request
bring two twls,towel_request
do not disturb until,do_not_disturb
soft pillows pls,pillow_request
soft pilos pls,pillow_request
soft pios pease,pillow_request
soft pilos pleas,pillow_request
someone at door pleas,emergency
someone door pleas,emergency
somone at door pleas,emergency
someonedoor please,emergency
someone door pls,emergency
someone door pleez,emergency
someoneat door pls,emergency
6 am wake up,wake_up_call
6am wake up,wake_up_call
6 wake up karanna,wake_up_call
6 wake up karana,wake_up_call
6wake up karanna,wake_up_call
booktaxi for 8 am tomorrow pls,concierge_taxi
book taxi 8 am tomorrow pls,concierge_taxi
book taxi for 8 am tomorrow pleas,concierge_taxi
book taxi 8 am tomorrow pleas,concierge_taxi
book taxi for 8 am tomorow plas,concierge_taxi
booktaxi for 8 am tomorrow pleas,concierge_taxi
book taxi for 8 am tomorrow,concierge_taxi
booktaxi for 8 am tomorrow,concierge_taxi
cud you bring extra pilos,pillow_request
couldyou bring extra pilos,pillow_request
cud you bring extra pillows,pillow_request
cud you bring exta pillos,pillow_request
cudyou bring extra pillows,pillow_request
could bring extra pillows,pillow_request
couldbring extra pillows,pillow_request
could bring extra pilos,pillow_request
could brig extra pilows,pillow_request
hadful of towls,towel_request
handfulof towls,towel_request
room cleaning,room_cleaning
roomcleaning,room_cleaning
switch on the lamp,lighting_control
best to visit in colombo,concierge_general
bestto visit in colombo,concierge_general
best visit colombo,concierge_general
toothbrush pleas,toiletries_request
send someone to,room_cleaning
send someoe to,room_cleaning
send somone to,room_cleaning
i need an iron pls,misc_request
ineed an iron pls,misc_request
i want an iron pls,misc_request
iwant an iron please,misc_request
i an iron please,misc_request
ian iron please,misc_request
i iron please,misc_request
i an iron pease,misc_request
cud you address the noise from next door,noise_complaint
cudyou address the noise from next door,noise_complaint
cud you address the noie from next door,noise_complaint
could you address the noise from next,noise_complaint
could you adress the noise from next,noise_complaint
could you address noise from next,noise_complaint
cold u addess the noise from next door,noise_complaint
could u address noise from next door,noise_complaint
taxi in 10,concierge_taxi
taxi 10 minutes,concierge_taxi
taxi10 minutes,concierge_taxi
very noisy no can you,noise_complaint
verynoisy no can you,noise_complaint
very noisy no canu,noise_complaint
very noisy no could you stop,noise_complaint
very noisy no could u stop,noise_complaint
very noisy no cud you stop,noise_complaint
verynoisy no can u stop,noise_complaint
wake tomorrow at ate,wake_up_call
wake tomrrow at ate,wake_up_call
wake tomorrow ate,wake_up_call
i can't get in my,emergency
i can't get my,emergency
i cn't get in my,emergency
ican't get in my,emergency
taxi shopping mall,concierge_taxi
taxishopping mall,concierge_taxi
taxi to shopping,concierge_taxi
taxito shopping,concierge_taxi
i wuld lik to chane the temperature,temperature_control
i would lik to change the temprature,temperature_control
i like to change the temperature,temperature_control
i like to change the temprature,temperature_control
i like to change the temp,temperature_control
i would like to change the,temperature_control
i would lik to change the,temperature_control
i would like change,temperature_control
i woud like to change the,temperature_control
hand towels,towel_request
hand towls,towel_request
hand towls pls,towel_request
handtowels pls,towel_request
hand towels pleas,towel_request
handtowels pleas,towel_request
hand towls pleas,towel_request
face tows neeed,towel_request
face towels,towel_request
face towls,towel_request
facetowels,towel_request
turn down the,temperature_control
turn the heat,temperature_control
i would lik to request a wake up call,wake_up_call
i would lik request wake up call,wake_up_call
iwould lik to request a wake up call,wake_up_call
iwud like to request a wake up call,wake_up_call
i wud like request wake up call,wake_up_call
i would like to request a wake up,wake_up_call
i wuld like to reqest a wake up,wake_up_call
i would lik to request a wake up,wake_up_call
i wuld like to request a wake up,wake_up_call
i would lik to request additional towels,towel_request
i would lik to request additionl towels,towel_request
i would lik to request additional towls,towel_request
i would lik request additional towels,towel_request
i wud like to request additional towels,towel_request
i wud like to request additional towls,towel_request
i wud like to rquest additional towels,towel_request
i like to request additional towels,towel_request
i like request additional towels,towel_request
i like to request additional towls,towel_request
i would like to request additional towls,towel_request
iwould like to request additional towls,towel_request
i would like request additional towls,towel_request
ironpleas,misc_request
bringtwo pilos,pillow_request
bring two pils,pillow_request
bring two,pillow_request
bringtwo,pillow_request
white towels pleas,towel_request
white towls pleas,towel_request
whitetowels pleas,towel_request
white towels pls,towel_request
white towls pls,towel_request
white towes pls,towel_request
whitetowels pls,towel_request
white towls pleae,towel_request
six tows please,towel_request
sixtowls please,towel_request
six towels,towel_request
six towls,towel_request
six towels pls,towel_request
six towls pls,towel_request
sixtowels pls,towel_request
six twels pls,towel_request
six toels ples,towel_request
sixtowels pleas,towel_request
know cleaning pls,do_not_disturb
know cleaing pls,do_not_disturb
knowcleaning pls,do_not_disturb
know cleaning,do_not_disturb
knowcleaning,do_not_disturb
next day wake up,wake_up_call
nextday wake up,wake_up_call
the neighbors are,noise_complaint
i need a taxi pls,concierge_taxi
i need taxi pls,concierge_taxi
need a taxi pls,concierge_taxi
i a taxi please,concierge_taxi
i a taxi pleas,concierge_taxi
i a taxi pls,concierge_taxi
ia taxi please,concierge_taxi
i need a taxi pleas,concierge_taxi
i need taxi pleas,concierge_taxi
i want a taxi pleas,concierge_taxi
i need a taxi plas,concierge_taxi
i want eggs and,food_order
iwant eggs and,food_order
i eggs and toast,food_order
i eggs and tost,food_order
twoblankets pls,blanket_request
two blankes pls,blanket_request
two blankets,blanket_request
twoblankets,blanket_request
two blankits,blanket_request
two blanets pleas,blanket_request
twoblankets pleas,blanket_request
wake at 5:30 am,wake_up_call
wakeat 5:30 am,wake_up_call
wake 5:30 am,wake_up_call
all lights,lighting_control
cab to,concierge_taxi
cabto,concierge_taxi
coat hngers pleas,misc_request
coathangers pleas,misc_request
safe won't,maintenance
safewon't,maintenance
i to order food,food_order
i order food,food_order
room open karanna,emergency
roomopen karanna,emergency
fresh hand,towel_request
need a razor,toiletries_request
clean room in one hour,room_cleaning
cleanroom in one hour,room_cleaning
clean my room in one,room_cleaning
clean my room one,room_cleaning
verydark lights,lighting_control
could please send toiletries,toiletries_request
could please send toileties,toiletries_request
couldplease send toiletries,toiletries_request
could u please send toiletries,toiletries_request
couldu please send toiletries,toiletries_request
could u pleas send toiletries,toiletries_request
cud you please send toiletries,toiletries_request
cudyou please send toiletries,toiletries_request
cud you pls send toiletries,toiletries_request
light karanna please,lighting_control
light karanna pleas,lighting_control
light karanna pleez,lighting_control
light kranna pease,lighting_control
light off karanna,lighting_control
lightoff karanna,lighting_control
lightoff karanna pleas,lighting_control
light off karanna ples,lighting_control
i want one,pillow_request
iwant one pilo,pillow_request
five towls please,towel_request
five towls pleas,towel_request
